"CN","STATECD","COUNTYCD","PLOT","MEASYEAR","INVYR","CONDID","EVALID","PLT_CN","CND_CN","STRATUM_CN","PHASE","CONDPROP_CWD","CONDPROP_FWD_SM","CONDPROP_FWD_MD","CONDPROP_FWD_LG","CONDPROP_DUFF","CWD_TL_COND","CWD_TL_UNADJ","CWD_TL_ADJ","CWD_LPA_COND","CWD_LPA_UNADJ","CWD_LPA_ADJ","CWD_VOLCF_COND","CWD_VOLCF_UNADJ","CWD_VOLCF_ADJ","CWD_DRYBIO_COND","CWD_DRYBIO_UNADJ","CWD_DRYBIO_ADJ","CWD_CARBON_COND","CWD_CARBON_UNADJ","CWD_CARBON_ADJ","FWD_SM_TL_COND","FWD_SM_TL_UNADJ","FWD_SM_TL_ADJ","FWD_SM_CNT_COND","FWD_SM_VOLCF_COND","FWD_SM_VOLCF_UNADJ","FWD_SM_VOLCF_ADJ","FWD_SM_DRYBIO_COND","FWD_SM_DRYBIO_UNADJ","FWD_SM_DRYBIO_ADJ","FWD_SM_CARBON_COND","FWD_SM_CARBON_UNADJ","FWD_SM_CARBON_ADJ","FWD_MD_TL_COND","FWD_MD_TL_UNADJ","FWD_MD_TL_ADJ","FWD_MD_CNT_COND","FWD_MD_VOLCF_COND","FWD_MD_VOLCF_UNADJ","FWD_MD_VOLCF_ADJ","FWD_MD_DRYBIO_COND","FWD_MD_DRYBIO_UNADJ","FWD_MD_DRYBIO_ADJ","FWD_MD_CARBON_COND","FWD_MD_CARBON_UNADJ","FWD_MD_CARBON_ADJ","FWD_LG_TL_COND","FWD_LG_TL_UNADJ","FWD_LG_TL_ADJ","FWD_LG_CNT_COND","FWD_LG_VOLCF_COND","FWD_LG_VOLCF_UNADJ","FWD_LG_VOLCF_ADJ","FWD_LG_DRYBIO_COND","FWD_LG_DRYBIO_UNADJ","FWD_LG_DRYBIO_ADJ","FWD_LG_CARBON_COND","FWD_LG_CARBON_UNADJ","FWD_LG_CARBON_ADJ","PILE_SAMPLE_AREA_COND","PILE_SAMPLE_AREA_UNADJ","PILE_SAMPLE_AREA_ADJ","PILE_VOLCF_COND","PILE_VOLCF_UNADJ","PILE_VOLCF_ADJ","PILE_DRYBIO_COND","PILE_DRYBIO_UNADJ","PILE_DRYBIO_ADJ","PILE_CARBON_COND","PILE_CARBON_UNADJ","PILE_CARBON_ADJ","FUEL_DEPTH","FUEL_BIOMASS","FUEL_CARBON","DUFF_DEPTH","DUFF_BIOMASS","DUFF_CARBON","LITTER_DEPTH","LITTER_BIOMASS","LITTER_CARBON","DUFF_TC_COND","DUFF_TC_UNADJ","DUFF_TC_ADJ","AVG_WOOD_DENSITY","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","UNITCD","RSCD","PILE_TL_COND","PILE_TL_UNADJ","PILE_TL_ADJ","CONDPROP_PILE"
"670704290126144",39,33,4995,2005,2005,1,391007,"66402727010538","66402729010538","30462205020004","",0.529166666667,0.5,0.5,0.5,0.583333333333,152.4,288,285.1524752475,4.56751181102362204724409448818897637797E01,24.16975,2.44111084568269589774202377527092410357E01,1.89781512726377952755905511811023622048E02,100.426050484375,1.01428902254465093035298748321906247983E02,5.01055870300938708661417322834645669295E03,2.651420647009134E03,2.677897660456160208674011217181887207E03,2.46018432317760905952755905511811023624E03,1.301847537681484794E03,1.31484775128397466245893950763630661864E03,12,24,23.7609714146,29,6.8263789661847,3.41318948309235,3.44752519436337941576820796470968665987E00,1.96744745704974015709626065969904730933E02,9.83723728524870078548130329849523654664E01,9.93619708247182075670160353205378179667E01,9.83723728524870078548130329849523654665E01,4.91861864262435039274065164924761827332E01,4.96809854123591037835080176602689089833E01,12,24,23.7609714146,8,58.2820208054656,29.1410104027328,2.94341606436704273208850009788030982344E01,1.67976044391103067499734994227255466351E03,8.39880221955515337498674971136277331754E02,8.48329177088585051797264098844120330589E02,8.39880221955515337498674971136277331755E02,4.19940110977757668749337485568138665877E02,4.24164588544292525898632049422060165295E02,20,40,39.6016190243,3,156.120286184694,78.060143092347,7.88454058350913246431810989936800625468E01,4.49958113326993343238817610712589531426E03,2.24979056663496671619408805356294765713E03,2.27242281711478023385982869399719166444E03,2.24979056663496671619408805356294765713E03,1.12489528331748335809704402678147382857E03,1.13621140855739011692991434699859583222E03,0.089719657485,0.1661669,0.164747823157,0,0,0,0,0,0,0,0,0,3.42857142857142857142857142857142857143E-01,,,7.14285714285714285714285714285714285714E-02,2.98437857142857142857142857142857142857E03,1.49218928571428571428571428571428571429E03,0.8,12980.88,6490.44,7,12,11.881188118812,33.9073479305,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,6,24,0,0,0,0.539936999998
"670704289126144",39,33,4995,2005,2005,2,391007,"66402727010538","66402731010538","30462205020004","",0.470833333333,0.5,0.5,0.5,0.416666666667,135.6,288,285.1524752475,0,0,0,0,0,0,0,0,0,0,0,0,12,24,23.7609714146,0,0,0,0,0,0,0,0,0,0,12,24,23.7609714146,0,0,0,0,0,0,0,0,0,0,20,40,39.6016190243,0,0,0,0,0,0,0,0,0,0,0.076447242515,0.1661669,0.164747823157,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,5,12,11.881188118812,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,6,24,0,0,0,0.460063000002
"670704305126144",39,37,1088,2005,2005,1,391007,"66404522010538","66404524010538","30462204020004","",0.75,0.75,0.75,0.75,0.75,216,288,288,0,0,0,0,0,0,0,0,0,0,0,0,18,24,24,0,0,0,0,0,0,0,0,0,0,18,24,24,0,0,0,0,0,0,0,0,0,0,30,40,40,0,0,0,0,0,0,0,0,0,0,0.124625175,0.1661669,0.1661669,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,9,12,12,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,5,24,0,0,0,0.75
"670704306126144",39,37,1088,2005,2005,2,391007,"66404522010538","66404526010538","30462204020004","",0.25,0.25,0.25,0.25,0.25,72,288,288,0,0,0,0,0,0,0,0,0,0,0,0,6,24,24,14,6.5909865880404,1.6477466470101,1.6477466470101,2.04398662925701179448222631714230893155E02,5.10996657314252948620556579285577232888E01,5.10996657314252948620556579285577232888E01,1.02199331462850589724111315857115446578E02,2.55498328657126474310278289642788616444E01,2.55498328657126474310278289642788616444E01,6,24,24,3,43.7115156040992,10.9278789010248,10.9278789010248,1.35557480273832329689210239552825072496E03,3.38893700684580824223025598882062681239E02,3.38893700684580824223025598882062681239E02,6.77787401369161648446051197764125362479E02,1.6944685034229041211151279944103134062E02,1.6944685034229041211151279944103134062E02,10,40,40,2,208.160381579592,52.040095394898,52.040095394898,6.45543775588571450499006961766398887855E03,1.61385943897142862624751740441599721964E03,1.61385943897142862624751740441599721964E03,3.22771887794285725249503480883199443928E03,8.06929719485714313123758702207998609819E02,8.06929719485714313123758702207998609819E02,0.041541725,0.1661669,0.1661669,0,0,0,0,0,0,0,0,0,1.53333333333333333333333333333333333333E00,,,0.2,8356.26,4178.13,1.56666666666666666666666666666666666667E00,25420.89,12710.445,3,12,12,36.4845250396,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,5,24,0,0,0,0.25
"670704316126144",39,39,4159,2005,2005,1,391007,"66432597010538","66432600010538","30462204020004","",1,1,1,1,1,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0.1661669,0.1661669,0.1661669,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,12,12,12,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,6,24,0,0,0,1
"670704331126144",39,43,1882,2005,2005,1,391007,"66404889010538","66404891010538","30462205020004","",1,1,1,1,1,288,288,285.1524752475,0,0,0,0,0,0,0,0,0,0,0,0,24,24,23.7609714146,0,0,0,0,0,0,0,0,0,0,24,24,23.7609714146,0,0,0,0,0,0,0,0,0,0,40,40,39.6016190243,0,0,0,0,0,0,0,0,0,0,0.1661669,0.1661669,0.164747823157,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,12,12,11.881188118812,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,4,24,0,0,0,1
"670704337126144",39,45,4432,2005,2005,1,391007,"66432765010538","66432768010538","30462205020004","",1,1,1,1,1,288,288,285.1524752475,0,0,0,0,0,0,0,0,0,0,0,0,24,24,23.7609714146,0,0,0,0,0,0,0,0,0,0,24,24,23.7609714146,0,0,0,0,0,0,0,0,0,0,40,40,39.6016190243,0,0,0,0,0,0,0,0,0,0,0.1661669,0.1661669,0.164747823157,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,12,12,11.881188118812,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,5,24,0,0,0,1
"670704341126144",39,47,1613,2005,2005,1,391007,"66432835010538","66432838010538","30462204020004","",1,1,1,1,1,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0.1661669,0.1661669,0.1661669,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,12,12,12,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,5,24,0,0,0,1
"670704382126144",39,59,5447,2005,2005,1,391007,"66406855010538","66406857010538","30462205020004","",0.333333333333,0.257591486242,0.257591486242,0.257591486242,0.333333333333,96,288,285.1524752475,0,0,0,0,0,0,0,0,0,0,0,0,6,23.2926952965,23.0607111295,0,0,0,0,0,0,0,0,0,0,6,23.2926952965,23.0607111295,0,0,0,0,0,0,0,0,0,0,10,38.8211588275,38.4345185491,0,0,0,0,0,0,0,0,0,0,0.062774032981,0.1661669,0.164747823157,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,4,12,11.881188118812,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,3,24,0,0,0,0.377776999998
"670704285126144",39,31,4792,2005,2005,1,391007,"66402630010538","66402632010538","30462204020004","",1,1,1,1,1,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0.1661669,0.1661669,0.1661669,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,12,12,12,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,3,24,0,0,0,1
"670704383126144",39,59,5447,2005,2005,2,391007,"66406855010538","66406859010538","30462205020004","",0.416666666667,0.512011684294,0.512011684294,0.512011684294,0.416666666667,120,288,285.1524752475,0,0,0,0,0,0,0,0,0,0,0,0,11.9261321505,23.2926952965,23.0607111295,29,6.86866006182751127481731320263723083084E00,3.51683420710047661350153651038727396109E00,3.55221255469039107681983624224711378089E00,1.75484057162740258473136769891460821472E02,8.98498876746709558188618320005485049258E01,9.07537518803396261811049132814766581478E01,8.7742028581370129236568384945730410736E01,4.49249438373354779094309160002742524629E01,4.53768759401698130905524566407383290739E01,11.9261321505,23.2926952965,23.0607111295,8,5.86430068726234680003682724578744386772E01,3.0025904720927166603247035294683167695E01,3.03279567459483921108881529929736952763E01,1.49824167706625052237149269179435341779E03,7.67117244554429161645852996282312720938E02,7.74834224918550328998261058151556340282E02,7.49120838533125261185746345897176708896E02,3.83558622277214580822926498141156360469E02,3.87417112459275164499130529075778170141E02,19.8768869175,38.8211588275,38.4345185491,1,5.23624203436815673577924605104349585582E01,2.68101710338882808572018401022840033077E01,2.70798736965468584304902197404208579353E01,1.33778202474111636900715114067898119372E03,6.8496002770617854684003379465149514231E02,6.91850529935856311520081137961537369943E02,6.6889101237055818450357557033949059686E02,3.42480013853089273420016897325747571155E02,3.45925264967928155760040568980768684972E02,0.061851142019,0.1661669,0.164747823157,0,0,0,0,0,0,0,0,0,0.86,,,0,0,0,0.18,2920.698,1460.349,5,12,11.881188118812,30.0570751934,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,3,24,0,0,0,0.372223000002
"670704384126144",39,59,5447,2005,2005,3,391007,"66406855010538","66406861010538","30462205020004","",0.25,0.230396829465,0.230396829465,0.230396829465,0.25,72,288,285.1524752475,0,0,0,0,0,0,0,0,0,0,0,0,5.366563146,23.2926952965,23.0607111295,30,1.57906007674782328928548863850450628798E01,3.63810435217290684155331363143511099423E00,3.67470264278316318291707197473839356644E00,5.34494766727434789986290367073043015748E02,1.23145899619579096497377498329831000099E02,1.24384712194882767291499266699797561791E02,2.67247383363717394993145183536521507874E02,6.15729498097895482486887491649155000495E01,6.21923560974413836457496333498987808955E01,5.366563146,23.2926952965,23.0607111295,5,8.14516002419161695633199952661099275547E01,1.87661904505794791270293970591769798094E01,1.89549729662177450693050956206085595477E01,2.75704862100898322462298930349810112954E03,6.35215260961027895122421791710769603186E02,6.41605345046119204092074078919006862089E02,1.37852431050449161231149465174905056477E03,3.17607630480513947561210895855384801593E02,3.20802672523059602046037039459503431045E02,8.94427191,38.8211588275,38.4345185491,2,2.32730381717109492481876034558077293516E02,5.36203420677765617144036802045680066154E01,5.41597473930937168609804394808417158706E01,7.87767184529603850333077132899991896748E03,1.81499061672106826382103900167560140666E03,1.83324890389914198719548460436376152853E03,3.93883592264801925166538566449995948374E03,9.0749530836053413191051950083780070333E02,9.16624451949570993597742302181880764265E02,0.041541725,0.1661669,0.164747823157,0,0,0,0,0,0,0,0,0,9.66666666666666666666666666666666666667E-01,,,0,0,0,0.6,9735.66,4867.83,3,12,11.881188118812,39.8222576759,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,3,24,0,0,0,0.25
"670704393126144",39,61,2287,2005,2005,1,391007,"66407100010538","66407102010538","30462205020004","",0.75,0.748681250935,0.748681250935,0.748681250937,0.75,216,288,285.1524752475,4.13891255555555555555555555555555555556E02,3.10418441666666666666666666666666666667E02,3.13518271662893191575959635080717479372E02,1.96100760945833333333333333333333333333E02,147.075570709375,1.48544263301700491090405263671436892207E02,3312.573723266808,2.484430292450106E03,2.50923974482259259896410752631547935049E03,1634.947415534601168,1226.210561650950876,1.2384554664970908710983346205182405985E03,17.8740643997,23.8740643997,23.636290073,32,5.05708557304562054011138541953745090153E00,3.78614515291475741597798721449239916753E00,3.82423269169473415097366199438482629963E00,1.38897042355407040152708989401145578268E02,1.03989611421862341377830430564908241968E02,1.05035717209617401150310007268326057212E02,6.9448521177703520076354494700572789134E01,5.1994805710931170688915215282454120984E01,5.2517858604808700575155003634163028606E01,17.8740643997,23.8740643997,23.636290073,12,5.86926594331834564627592500415757579464E01,4.3942093685156530580526128265860654944E01,4.43841385961970691275508404754563946516E01,1.61204248682165237802283972558238003284E03,1.20690598559451965129830783503830485189E03,1.21904711507412474850708586319109140201E03,8.0602124341082618901141986279119001642E02,6.03452992797259825649153917519152425946E02,6.09523557537062374253542931595545701007E02,29.7901073329,39.7901073329,39.3938167883,7,2.44564857516962894178361042074256701847E02,1.83101123461027964481636592839588199238E02,1.84943068462825820947678294835285176551E02,6.71717630293523248427792602132404742844E03,5.02902395724589572701253223993586051374E03,5.07961450178694203655662557788556212236E03,3.35858815146761624213896301066202371422E03,2.51451197862294786350626611996793025687E03,2.53980725089347101827831278894278106118E03,0.124625175,0.1661669,0.164747823157,0,0,0,0,0,0,0,0,0,1.08888888888888888888888888888888888889E00,,,7.77777777777777777777777777777777777778E-02,3.17342666666666666666666666666666666667E03,1.58671333333333333333333333333333333333E03,0.8,12690.48,6345.24,9,12,11.881188118812,32.3127387828,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,5,24,0,0,0,0.75
"670704401126144",39,63,4326,2005,2005,1,391007,"66433165010538","66433168010538","30462204020004","",1,1,1,1,1,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0.1661669,0.1661669,0.1661669,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,12,12,12,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,6,24,0,0,0,1
"670704407126144",39,65,4109,2005,2005,1,391007,"66433249010538","66433252010538","30462204020004","",1,1,1,1,1,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0.1661669,0.1661669,0.1661669,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,12,12,12,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,6,24,0,0,0,1
"670704422126144",39,69,5636,2005,2005,2,391007,"66407994010538","66407998010538","30462204020004","",0.524305555556,0.49608138257,0.49608138257,0.496081382571,0.583333333333,151,288,288,2.88399154355578196637799286805909322468E02,1.51209278846153846153846153846153846154E02,1.51209278846153846153846153846153846154E02,1.56940107776821192052980132450331125829E02,8.22845703968749999999999999999999999999E01,8.22845703968749999999999999999999999999E01,4.614491156148940291390728476821192053E03,2.419403349230868E03,2.419403349230868E03,2.26571515766912968307284768211920529802E03,1.187927044472356188E03,1.187927044472356188E03,11.8133690341,23.8133690341,23.8133690341,30,7.17333521769592307465965239502007033978E00,3.55855805243105984813483769750200928034E00,3.55855805243105984813483769750200928034E00,2.13457870544154125417042262911957738827E02,1.0589247553994427870199760493791680297E02,1.0589247553994427870199760493791680297E02,1.06728935272077062708521131455978869414E02,5.2946237769972139350998802468958401485E01,5.2946237769972139350998802468958401485E01,11.8133690341,23.8133690341,23.8133690341,7,5.18024296617608362638935161850299519206E01,2.56982209270798982273868048516414092651E01,2.56982209270798982273868048516414092651E01,1.54149164775329009391756976432344653396E03,7.64705307837214553491461032264748624548E02,7.64705307837214553491461032264748624548E02,7.70745823876645046958784882161723266981E02,3.82352653918607276745730516132374312274E02,3.82352653918607276745730516132374312274E02,19.6889483902,39.6889483902,39.6889483902,2,1.05724479263301837734531215989087863966E02,5.24479458444972007423080927708461021638E01,5.24479458444972007423080927708461021638E01,3.14605710217774383803629782683693791628E03,1.56070035689444100341921585631579427562E03,1.56070035689444100341921585631579427562E03,1.57302855108887191901814891341846895814E03,7.80350178447220501709607928157897137808E02,7.80350178447220501709607928157897137808E02,0.090693561686,0.1661669,0.1661669,0,0,0,0,0,0,0,0,0,0.2,,,4.14285714285714285714285714285714285714E-01,1.73093957142857142857142857142857142857E04,8.65469785714285714285714285714285714285E03,1.31428571428571428571428571428571428571E00,2.13257314285714285714285714285714285713E04,1.06628657142857142857142857142857142857E04,7,12,12,35.0083885531,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,6,24,0,0,0,0.545797999999
"670704394126144",39,61,2287,2005,2005,2,391007,"66407100010538","66407104010538","30462205020004","",0.25,0.251318749063,0.251318749063,0.251318749063,0.25,72,288,285.1524752475,0,0,0,0,0,0,0,0,0,0,0,0,6,23.8740643997,23.636290073,0,0,0,0,0,0,0,0,0,0,6,23.8740643997,23.636290073,0,0,0,0,0,0,0,0,0,0,10,39.7901073329,39.3938167883,0,0,0,0,0,0,0,0,0,0,0.041541725,0.1661669,0.164747823157,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,3,12,11.881188118812,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,5,24,0,0,0,0.25
"670704418126144",39,67,1501,2005,2005,1,391007,"66407916010538","66407918010538","30462205020004","",0.517361111111,0.558333333333,0.558333333333,0.635,0.583333333333,149,288,285.1524752475,5.1641425709860609189468249870934434693E02,2.67172653846153846153846153846153846154E02,2.69840632598051196290501286058589548208E02,2.9179431442751677852348993288590604027E02,150.963030728125,1.52470543388970107594997473283897779226E02,4.15927753503501165100671140939597315437E03,2.151848446945197E03,2.17333674618206047834731260528961156304E03,2.0422052697021907206442953020134228188E03,1056.557587450091727,1.06710834237539169486853048919719927745E03,13.4,24,23.7609714146,15,3.16198716910253731343283582089552238806E00,1.76544283608225,1.78320268673967900815596963691880344476E00,7.41503312303614808564822686894655233901E01,4.14006016036184934782026000182849172261E01,4.1817079830259712812808667282548919364E01,3.7075165615180740428241134344732761695E01,2.07003008018092467391013000091424586131E01,2.0908539915129856406404333641274459682E01,13.4,24,23.7609714146,10,6.52410680658197014925373134328358208955E01,36.426263003416,3.6792700804588034151106251223503872793E01,1.52993878475356137398301055481740746442E03,8.54215821487405100473847559773052500966E02,8.62808988657006146534311636318384608669E02,7.64969392376780686991505277408703732209E02,4.27107910743702550236923779886526250483E02,4.31404494328503073267155818159192304335E02,25.4,40,39.6016190243,7,2.86835171467941732283464566929133858268E02,182.140333882143,1.83972613615213090834089230985253479276E02,6.72644189726492179750611117529303542996E03,4.27129060476322534141638059631107749802E03,4.31425856821400294154054027641985060524E03,3.36322094863246089875305558764651771498E03,2.13564530238161267070819029815553874901E03,2.15712928410700147077027013820992530262E03,0.093706998418,0.1661669,0.164747823157,0,0,0,0,0,0,0,0,0,2.55714285714285714285714285714285714286E00,,,0,0,0,3.57142857142857142857142857142857142857E-01,3.96707142857142857142857142857142857142E03,1.98353571428571428571428571428571428571E03,7,12,11.881188118812,27.5888797566,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,3,24,0,0,0,0.563933000002
"670704419126144",39,67,1501,2005,2005,2,391007,"66407916010538","66407920010538","30462205020004","",0.482638888889,0.441666666667,0.441666666667,0.365,0.416666666667,139,288,285.1524752475,0,0,0,0,0,0,0,0,0,0,0,0,10.6,24,23.7609714146,0,0,0,0,0,0,0,0,0,0,10.6,24,23.7609714146,0,0,0,0,0,0,0,0,0,0,14.6,40,39.6016190243,0,0,0,0,0,0,0,0,0,0,0.072459901582,0.1661669,0.164747823157,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,5,12,11.881188118812,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,3,24,0,0,0,0.436066999998
"670704421126144",39,69,5636,2005,2005,1,391007,"66407994010538","66407996010538","30462204020004","",0.475694444444,0.503918617429,0.503918617429,0.503918617429,0.416666666667,137,288,288,0,0,0,0,0,0,0,0,0,0,0,0,12,23.8133690341,23.8133690341,0,0,0,0,0,0,0,0,0,0,12,23.8133690341,23.8133690341,0,0,0,0,0,0,0,0,0,0,20,39.6889483902,39.6889483902,0,0,0,0,0,0,0,0,0,0,0.075473338314,0.1661669,0.1661669,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,5,12,12,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,6,24,0,0,0,0.454202000001
"670704430126144",39,71,3217,2005,2005,1,391007,"66433481010538","66433484010538","30462204020004","",1,1,1,1,1,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0.1661669,0.1661669,0.1661669,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,12,12,12,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,1,24,0,0,0,1
"670704461126144",39,79,1751,2005,2005,1,391007,"66433621010538","66433624010538","30462204020004","",1,1,1,1,1,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0.1661669,0.1661669,0.1661669,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,12,12,12,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,1,24,0,0,0,1
"670704475126144",39,83,4653,2005,2005,1,391007,"66433691010538","66433694010538","30462204020004","",1,1,1,1,1,288,288,288,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0.1661669,0.1661669,0.1661669,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,12,12,12,28.08,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,6,24,0,0,0,1
"670704481126144",39,87,1355,2005,2005,1,391007,"66410984010538","66410986010538","30462205020004","",0.820895368456,0.74711772863,0.74711772863,0.747117728632,0.833333333333,236.4178661152,288,285.1524752475,9.11403210034569765560384834538552622671E01,7.48166673913043478260869565217391304348E01,7.5563784568209408076081035678182851391E01,7.34023270273662478894357681205742695964E01,6.0255630290625E01,6.08573413526790558211792489931437487897E01,1.5130176364309713221214512768320513176E03,1242.029170137756,1.25443203917192132102847407184987954641E03,7.4289165948760691916163257692453719694E02,609.836322537638196,6.15926131233413368624980769278290857286E02,17.704339055,23.6968530883,23.4608437019,21,3.35052774961463253562842479125804338026E00,2.50323868200415571605190570801808452851E00,2.52842054813070189457255920089620087012E00,8.42818349376666804618277034714052259593E01,6.29684530834053046804544923821301810113E01,6.36018977353841142245561911325148683493E01,4.21409174688333402309138517357026129797E01,3.14842265417026523402272461910650905056E01,3.18009488676920571122780955662574341746E01,17.704339055,23.6968530883,23.4608437019,10,4.93794379652420184629140339291813229455E01,3.68922535336218221831817264366233451806E01,3.72633790664241802726024969119113949147E01,1.24212958402745823492226503497332494148E03,9.28017033482827388232989673887113960012E02,9.37352619764839103221010205156270438946E02,6.2106479201372911746113251748666247074E02,4.64008516741413694116494836943556980006E02,4.68676309882419551610505102578135219473E02,29.5072317584,39.4947551471,39.1014061698,3,1.05818321056329050695405744869936562012E02,7.90587436752323184020968215739950845544E01,7.98540520546044791231190716205051971555E01,2.66183805511723617835669388598296828655E03,1.98870640172480668391732669502885297347E03,2.00871222008058577980224582900343160469E03,1.33091902755861808917834694299148414328E03,9.94353200862403341958663347514426486737E02,1.00435611004029288990112291450171580235E03,0.13735571971,0.1661669,0.164747823157,0,0,0,0,0,0,0,0,0,0.53,,,0.09,3760.317,1880.1585,1.49,24176.889,12088.4445,10,12,11.881188118812,29.5938751554,"",2019-06-14,"126144","",2019-06-14,"126144",5,5,1,24,0,0,0,0.826613000002
