"TRE_CN","PREV_TRE_CN","PLT_CN","STATECD","SPCD","DIA","DIAHTCD","TREE_SIZE","TREECLCD","SUBPTYP","VOLCFSND","VOLCFNET","VOLCSNET","VOLBFNET","REGIONAL_DRYBIOT","REGIONAL_DRYBIOM","REGIONAL_DRYBIOSL","DRYBIO_BG","DRYBIO_AG","DRYBIO_WDLD_SPP","DRYBIO_SAPLING","DRYBIO_STUMP","DRYBIO_BOLE","DRYBIO_SAWLOG","DRYBIO_TOP","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"657547588126144","211866944020004","463048849489998",39,331,5.7,1,"SMALL",2,1,2.395756,2.298958,,,121.324585,107.585694,,1.88905166862456668306103913718987108978E01,9.44172583888891070053837728809848633872E01,,,4.98921372595069009617194684120744645044E00,60.545545632,,2.88824990309384169092118260397774169368E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"657545102126144","211878871020004","463049181489998",39,316,6,1,"SMALL",2,1,2.340877,2.246296,,,175.718678,155.820158,,2.42162866206540765295262342261874733666E01,1.2144119081168288025336279519130630555E02,,,6.62895749294393964708439903527390256637E00,79.11190455168,,3.57003287670589406062783961560324029835E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"657545123126144","211878891020004","463049181489998",39,762,6.6,1,"SMALL",2,1,4.163663,3.953377,,,242.812943,215.316616,,4.06229508922221271622128993807067886152E01,2.04892048112969721567888240458377089931E02,,,1.4021799927153965663554901368803214345E01,137.170645090752,,5.36996030950637559043333390895738755863E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"657545125126144","211878893020004","463049181489998",39,693,5.3,1,"SMALL",2,1,1.60277,1.554687,,,142.632401,126.480597,,1.67515871846455920642991446043666225835E01,8.33037120257304580887662039796492054477E01,,,5.90284344900685436446197593207511530588E00,52.1667015168,,2.52341670599236037243042280475740901418E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"657545594126144","211879685020004","463049199489998",39,693,5,1,"SMALL",2,1,1.33854,1.298384,,,123.835134,109.811947,,1.43378481044791230605801037626004318856E01,7.0990981271212184627921547306865876066E01,,,5.17779887787580501046988088968861333115E00,43.5665857536,,2.22465966397363796174516664171772627348E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"657545596126144","211879687020004","463049199489998",39,931,6.5,1,"SMALL",2,1,3.391731,3.254691,,,233.98644,207.489633,,3.11840227809677252024906682175068827935E01,1.57145804840744878581162322688654616002E02,,,9.49122477244792130616895527145731304314E00,104.763787128,,4.28907929402969572749933674171973029589E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"657545598126144","211879689020004","463049199489998",39,931,5,1,"SMALL",2,1,1.486195,1.426146,,,123.835134,109.811947,,1.51076193328739826341790352087268761433E01,7.48023492296316832198201166505739217285E01,,,5.14325806231929884617215085443569425922E00,45.90559116,,2.37535000073123843736479657961382274693E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"657545615126144","211879704020004","463049199489998",39,621,5,1,"SMALL",2,1,1.260237,1.234777,,,87.260167,77.378758,,1.21222755340962895845800867963497613369E01,6.00210177381263965031790654499439035274E01,,,3.80324136314633259700376692623542802835E00,36.83440867392,,1.9383367701060063906175298523708475499E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"657546755126144","211864758020004","463048751489998",39,318,3.02,1,"SAPLING",2,2,,,,,38.006043,,,7.23901795067072655792152474740410764224E00,3.40278911335158917736031441355819936983E01,,3.40278911335158917736031441355819936983E01,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"657545658126144","211879863020004","463049200489998",39,409,5.1,1,"SMALL",2,1,1.331278,1.304384,,,133.505619,118.387338,,1.99511691572882677210429550179411184861E01,9.89333978048639412466169661455277865864E01,,,7.0668465540480155731024922385577489476E00,61.1408059392,,3.07257453116159256735144739069700376388E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"657545700126144","211879902020004","463049200489998",39,762,6,1,"SMALL",2,1,3.006173,2.854346,,,192.700195,170.878674,,3.03155385674425477415374666318719141973E01,152.0280611721750396335412659355066641,,,1.09042798616132777186204073555394979103E01,99.037479657792,,4.20863016527697619149208585799671661902E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"657546752126144","211864755020004","463048751489998",39,318,4.66,1,"SAPLING",2,2,,,,,108.876813,,,2.00434662733339074147366891704225809005E01,9.86834654929646711953776352149845908189E01,,9.86834654929646711953776352149845908189E01,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"657546764126144","211864767020004","463048751489998",39,552,20.7,1,"LARGE",2,1,79.437759,68.204136,57.973516,357.119963,4124.522676,3731.30918,3.17161282488318421041210755899026416814E03,7.89582068800999418303464779285086080121E02,4.13821292132594165456808124492942671424E03,,,1.93107994226919353051658706550563897975E02,3345.91840908,2.44184449391999999973717555098967430575E03,5.99186518019022301516422538378862816265E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"657546774126144","211864775020004","463048751489998",39,318,3.86,1,"SAPLING",2,2,,,,,68.93809,,,1.28547570497769362954737877423756419006E01,6.2198987918724010528724554724038167021E01,,6.2198987918724010528724554724038167021E01,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"657546780126144","211864782020004","463048751489998",39,318,1.14,1,"SAPLING",2,2,,,,,3.574685,,,8.05290514184592974288992674061623007286E-01,2.87181376367810950153542712629469029102E00,,2.87181376367810950153542712629469029102E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"657543219126144","211874076020004","463049101489998",39,318,9,1,"SMALL",2,1,10.388746,9.549251,,,678.193709,601.394525,,1.13205154861393883156154623425786857668E02,5.79707775893737573080492088663298093332E02,,,2.82684805559067092976538213002424562635E01,417.633573117696,,1.33805722220134863782838267363055637068E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"657543918126144","211871895020004","463049136489998",39,743,14.3,1,"LARGE",2,1,35.561978,31.969859,25.895586,138.871845,1606.082699,1442.536875,1.16845487822557334394249283364058627847E03,2.44429507102088053134552534893086446735E02,1.27093472450848143075398820542345613279E03,,,4.55565901557570268845434424506712371395E01,987.396242406912,7.42817120638910360883090194294217692575E02,2.37981891945812403869444762972784895646E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"657543920126144","211871898020004","463049136489998",39,833,7.5,1,"SMALL",2,1,4.961254,4.713191,,,346.545787,307.302672,,6.13233707297723433451367190628830241326E01,3.11426905833514606607113401337798987169E02,,,1.69585174133269981573634475352636694171E01,215.4692457216,,7.89991426985876084497499538025353177516E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"657543921126144","211871899020004","463049136489998",39,833,5.8,1,"SMALL",2,1,2.408467,2.336213,,,174.919591,155.11156,,3.24217730921395568623061242959702138112E01,1.62235227844407458448822873388190770648E02,,,9.89959052691158513352508004218279641338E00,104.6006851968,,4.77349521206958733152977933460079742355E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"247554842010661","66409818010538","168995465010661",39,261,17.5,1,"LARGE",2,1,41.854894,39.741011,36.661082,163.696871,1556.251171,1313.278478,1.21149937455776341472540796709978012386E03,3.26452029452332392586322491983250133526E02,1.4454685108938625608771889664604545999E03,,,5.41811647425689948131659100038993162732E01,1196.70173568192,1.06347662018417326163306430320477534585E03,1.94585610469373566064023056456555283629E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"247554817010661","66409768010538","168995465010661",39,261,21,1,"LARGE",2,1,64.744915,59.513003,55.644658,251.939399,2417.862726,2036.274122,1.9039163107420453308329945978360392938E03,5.00526165326001194293733196377665460716E02,2.22399119539141987368069247317888157856E03,,,7.62807442923936236484986107333181770385E01,1851.1658913072,1.62212867286989046716906408400881274232E03,2.96544559791826250032193862445563401517E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"247554818010661","66409770010538","168995465010661",39,261,9.7,1,"LARGE",2,1,9.076266,8.803978,7.405026,25.956441,382.012674,322.428839,2.71194900299025508696182566562524349788E02,7.38856986443376685094264543148769413354E01,3.2160043000811426108666668346244819472E02,,,1.60975427688956264718296434616697492642E01,259.50569306688,2.14328612949482729111066418763564840203E02,4.59971941723386346148370400007784454559E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"247554820010661","66409774010538","168995465010661",39,261,22.7,1,"LARGE",2,1,76.764697,70.56149,65.974993,307.040446,2905.846029,2447.243596,2.28817275705763622621914588254868200771E03,591.4801713350877709150443189960182059,2.63155535310461238618528137273418800355E03,,,8.69074762390378084252942492457581874078E01,2194.83165192096,1.88856144666034940810919405930418847974E03,3.4981622494461457775998712348842981614E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"247544769010661","66406335010538","168995241010661",39,663,2,1,"SAPLING",3,2,,,,,13.982441,,,1.90132710441528696916575195382652696854E00,8.31265466139159439248148166084122892249E00,,8.31265466139159439248148166084122892249E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"247544772010661","","168995241010661",39,316,5.38,1,"SMALL",3,1,1.098642,0.915535,,,135.537921,120.189501,,1.18504617256717735194697471544032879194E01,5.8994372168564432703701075861646233916E01,,,3.35496189548160935840139009592932206939E00,37.12952924928,,1.85098810238028233452996857657169118466E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"247544780010661","66406347010538","168995241010661",39,663,1.1,1,"SAPLING",3,2,,,,,3.277925,,,4.91274820449880171741300027416350822478E-01,1.71447423710895855019882785658601706287E00,,1.71447423710895855019882785658601706287E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"248066166010661","66427740010538","168995243010661",39,830,5.7,1,"SMALL",2,1,1.779485,1.7261,,,167.012361,148.099751,,2.46672397096497282914721043963578706371E01,1.23290071102313311690314805731473609467E02,,,7.68521009979692398043840225510030644968E00,79.060383168,,3.65444778345163877098764034763733030174E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"247560072010661","73973926010538","168995463010661",39,409,3.4,1,"SAPLING",2,2,,,,,50.669224,,,8.44057892592510297844398255707855603274E00,4.02748927348378867329622849368505203477E01,,4.02748927348378867329622849368505203477E01,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"247560082010661","73973946010538","168995463010661",39,409,1.6,1,"SAPLING",2,2,,,,,8.136554,,,1.49858119520611311479016170090015366179E00,6.1739427537005438643958720880383207482E00,,6.1739427537005438643958720880383207482E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"247576307010661","73977483010538","168995427010661",39,316,12.08,1,"LARGE",2,1,21.62699,19.442445,14.30964,64.199351,937.224446,841.787801,6.19555842318270155836881626770707079279E02,1.86141895022134231213984627757840544962E02,9.63285230105654984856396274700000204115E02,,,4.05439428162393581446658996586534215822E01,730.9022937216,5.11508919106639162503097981617141251028E02,1.91838993567815626711730375041346782533E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"247583664010661","73962449010538","168995747010661",39,541,9.56,1,"SMALL",3,1,11.338447,9.487272,,,651.413094,577.646568,,1.19106716231445005463298090922176764253E02,6.1140964491581499335146953829743046439E02,,,3.8507205977958015880004863040875837849E01,445.737028464,,1.27165410473856977471464675256554626541E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"247583665010661","73962451010538","168995747010661",39,541,9.42,1,"SMALL",3,1,10.616354,8.883072,,,630.929463,559.482519,,1.11903237923853944494992912350905587285E02,5.74099740491373523600135569059280850153E02,,,3.64191066900109949741189236748855412495E01,417.350108448,,1.20330525353362528626016645384395308904E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"247583671010661","73962455010538","168995747010661",39,830,14.4,1,"LARGE",2,1,31.561375,28.373357,22.982419,119.802539,1980.934057,1779.217488,1.4411661546197537358727062152004079038E03,3.46750093888485106090686325284478443328E02,1.80328280990677769432626744453708277556E03,,,7.4744647189250624013332861577638854443E01,1402.2340176,1.06715017129216757923529878755851502229E03,3.26304145117527070312934582959443921113E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"247582484010661","66420554010538","168995147010661",39,762,7.7,1,"SMALL",2,1,7.432482,6.906953,,,352.888805,312.927402,,6.91616743486368842143703348493686155866E01,3.51690333241857282349454063228776010872E02,,,2.2312537701462552583694994222620443197E01,244.860919475328,,8.4516876065066729765759069006155567675E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"247583625010661","66421923010538","168995149010661",39,743,8.5,1,"SMALL",2,1,9.362305,8.889461,,,410.046536,363.612547,,7.14813386836527986745919829757593478159E01,3.65153777395397964410200487367614532248E02,,,1.60433427806470778270840494801416033943E01,259.94911692672,,8.91613176880308865831164378874729288537E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"247583616010661","66421905010538","168995149010661",39,743,7.2,1,"SMALL",2,1,5.896368,5.598572,,,265.938539,235.823452,,4.71642159302634256510764925530969988647E01,2.39020559169331940999061972062434229365E02,,,1.12105504457165597438530538964471559898E01,163.715629289472,,6.40943794341433812552089181659870733748E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"247583257010661","66430479010538","168995151010661",39,129,7.5,1,"SMALL",2,1,6.366648,6.175649,,,185.496879,156.190295,,4.8304735990713565124025013579423504704E01,2.07847696244342911580149856053400183467E02,,,1.00536137885549375841875893316645742743E01,164.95017237504,,3.28439100807479739959622667217356091933E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"247583270010661","66430505010538","168995151010661",39,129,5.3,1,"SMALL",2,1,2.136294,2.093568,,,79.261663,66.739142,,1.70648270355087795359826868416155032477E01,7.18555940942306828587660038173266357502E01,,,4.07147722663300110949527695065133954574E00,55.34813037312,,1.24359864944776817492707268666752962045E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"247583279010661","66430523010538","168995151010661",39,129,8.9,1,"SMALL",2,1,8.782387,8.518916,,,282.077015,237.511771,,6.53452567594564832268049052886120354801E01,2.83431054137936980801348712486817847562E02,,,1.26938352339063440339522441832708161976E01,227.53829794176,,4.31989209622706367673964683035470313639E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"247583301010661","","168995151010661",39,544,8.34,1,"SMALL",3,1,7.594953,6.290769,,,384.813551,341.236965,,7.94713891738174788673172617889618197932E01,4.05627523589132001452261811328811483085E02,,,2.6305954820456398494368564287434983944E01,287.57773077696,,9.17438379917156029578932470413764991414E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"247583334010661","66421734010538","168995157010661",39,316,8,1,"SMALL",2,1,7.07278,6.572684,,,348.515498,309.049332,,6.67979928163717857390491342806741516902E01,3.40291809533861317960670565435201564454E02,,,1.6683968325708465607640654195544429856E01,239.0305412352,,8.45772999729528523530299112396571345977E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"247544963010661","66350883010538","168995163010661",39,975,7.8,1,"SMALL",2,1,5.9346,5.574928,,,328.132074,290.974142,,5.42552339564625787697120725741307137587E01,2.76062796768324660063745943040510687443E02,,,1.60484290692176898605786890979330446191E01,192.788092224,,6.72262754751069702031672539425776428238E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"247544964010661","66350885010538","168995163010661",39,762,12.8,1,"LARGE",2,1,28.93633,26.013469,19.145913,99.753464,1220.486702,1096.20574,8.06807416886253040684423903632383670167E02,2.40298751793964557564851668570304767522E02,1.24568777426224711246758895247969137544E03,,,6.16505251875864976810662657076356136602E01,953.29882669632,6.30772539939913252204248090976763126646E02,2.3073842237834061478652268677205576178E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"247543631010661","73985278010538","168995533010661",39,660,6.73,1,"SMALL",3,1,2.443597,2.090913,,,268.544952,238.134712,,3.07353590360234087031817039023913672452E01,1.55193075220025209424808249096045914173E02,,,1.27149838920891073344103077942868169279E01,104.449110168,,3.80289811599361020903979413017590972453E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"247544732010661","74000083010538","168996369010661",39,531,5.4,1,"SMALL",2,1,1.411935,1.354887,,,204.525265,181.364664,,1.68523900203760406775051946025805099958E01,8.39172618436191227706478560648470602106E01,,,5.27492404846894735329599390399055464278E00,52.8804673488,,2.57618704463501754173518621608565055678E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"247526367010661","73990833010538","168996243010661",39,975,14.9,1,"LARGE",2,1,35.059179,30.809581,24.955761,139.060845,1544.344092,1387.08505,1.12353890805827739104923238001841050678E03,2.80188061696242569336228984092703539657E02,1.458375302011575695952610116163024057E03,,,6.18096377345256814170319942709765213697E01,1138.91285585376,8.10865375056967414719608231856086078588E02,2.57652808423290014535578121892047535634E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469315604489998","247543154010661","306266033489998",39,316,5.2,1,"SMALL",2,1,1.219405,1.170136,,,124.991664,110.837511,,1.33381332375495742698700323854580664932E01,6.62367234668969998599643119309605836423E01,,,3.81544736624495949902586208888049348543E00,41.2108162752,,2.12104598254520403609384498420800901569E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469325494489998","247552922010661","306266556489998",39,318,6,1,"SMALL",2,1,2.742134,2.659039,,,268.049323,237.695209,,3.37432304333349987108922202684500257692E01,1.69217442370466096747929725505279588575E02,,,9.87030464439033845837959083021402246461E00,110.235366269184,,4.91117714568917582895501346750655661099E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469325508489998","247552937010661","306266556489998",39,531,5.6,1,"SMALL",2,1,1.899747,1.82299,,,222.750085,197.525692,,2.23510594495500337921679709537427288269E01,1.11579991338355932534321417547433621266E02,,,6.90109033760368073305274518361367013255E00,71.15023652256,,3.35286644781922518012686723638199511336E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469325517489998","247552948010661","306266556489998",39,318,6.4,1,"SMALL",2,1,3.499428,3.393385,,,311.884448,276.56641,,4.2094874859831779863724738552788653765E01,2.11935929171191954897317128863443416383E02,,,1.20131361233506435520976855280340703319E01,140.679021270528,,5.92437717773133113452194433354093460513E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469316426489998","31290250020004","306266075489998",39,832,6.7,1,"SMALL",2,1,3.45235,3.314256,,,253.862249,225.11469,,4.40705928219793373337940005196945687657E01,2.22471188529417681716744996611439732377E02,,,1.2551730012943304487527617679835062081E01,149.549173488,,6.03702850284743772292173789316046702958E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469317905489998","247578791010661","306266171489998",39,531,10,1,"SMALL",2,1,12.922761,11.735977,,,823.754876,730.472232,,1.28025442804471101013240348886016317646E02,6.58317925705397605924368344659851982749E02,,,3.15167568117946218426719650108922364808E01,483.98944789728,,1.42811720996322984081696379648959746268E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469318203489998","247543941010661","306266192489998",39,407,2.3,1,"SAPLING",2,2,,,,,19.627285,,,3.41027909569855447381513277209427058989E00,1.5346729120712118035946089056560464225E01,,1.5346729120712118035946089056560464225E01,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"469318213489998","247543949010661","306266192489998",39,830,12.5,1,"LARGE",2,1,22.248886,20.246487,14.901414,73.913916,1359.623664,1221.174522,8.98784422135756588291094647678878809939E02,2.50202990690269067328034244336289414405E02,1.29613295780714544945519052519777755239E03,,,5.71565420479717986485290752015957299042E01,988.4913063168,6.90782402118425260427390440220383472675E02,2.50485109442373650806661449996181822485E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469318233489998","247580321010661","306266197489998",39,602,9.1,1,"SMALL",2,1,9.748007,8.960289,,,473.596867,419.966389,,9.20038829759290713642389322913352884806E01,4.71353581996435078657072022156854801318E02,,,2.71659470471418298679644471525994484557E01,340.3302187896,,1.03857416159693248789107575004255352862E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469318241489998","247580328010661","306266197489998",39,972,5.8,1,"SMALL",2,1,2.314406,2.220895,,,162.095399,143.739589,,2.33487670101614051413080283331203078628E01,1.16834835806617049641338145666970055042E02,,,7.91787390521375459073958875983805645093E00,75.32891618304,,3.35880457183632950505985569071319985912E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469318243489998","247580330010661","306266197489998",39,972,8.3,1,"SMALL",2,1,6.722761,6.315321,,,380.434752,337.354024,,6.05446883527316189212622294462068978605E01,3.08957526845121271715181389387113358433E02,,,1.75553487035929738677354811958820540995E01,218.81134938624,,7.25908287552882978474459081912313043333E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469318252489998","247580337010661","306266197489998",39,972,6.2,1,"SMALL",2,1,3.002472,2.88116,,,189.983493,168.469614,,2.95649230678254753955893612072659414571E01,1.48566939162578760502370812868469082348E02,,,9.742477194590744921547960457721722084,97.72397826048,,4.11004837075080155808228524107473602644E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469319143489998","247578238010661","306266282489998",39,972,1.1,1,"SAPLING",2,2,,,,,3.277925,,,4.63311717949472264404262052964869750208E-01,1.61688727186884301253295462363566636358E00,,1.61688727186884301253295462363566636358E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"469319152489998","","306266282489998",39,823,22.3,1,"LARGE",2,1,91.594204,74.770778,63.555162,408.564366,4615.445202,4211.446945,3.57972994267733966871389247815503538027E03,8.91933567986633372463150280821590277894E02,4.68056715957889522206386414672221373756E03,,,1.58266006461566372156938922282021357185E02,3808.79475884544,2.82213849564447600984530081269205615955E03,7.13506394271888849906925224440192380375E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469319581489998","247576484010661","306266329489998",39,922,9.46,1,"SMALL",3,1,9.200949,7.284085,,,542.08227,480.696452,,6.76680084649194049081575438391431439671E01,3.47216755858689902828876626028451724629E02,,,1.40751488486197158042692982586114557688E01,252.621255744,,8.05203512660701870246073277698402688603E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469320436489998","247535433010661","306266380489998",39,544,6.7,1,"SMALL",2,1,4.456316,4.321276,,,228.504707,202.628656,,4.97245677447635756297516512754158622274E01,2.5101281777566657629078060733751841208E02,,,1.81257504274205724204868252354956996091E01,168.73537504512,,6.41516923031260038702937821020227124713E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469320438489998","247535435010661","306266380489998",39,544,9.6,1,"SMALL",2,1,12.34924,11.600801,,,537.904446,476.991727,,1.24827898078971080363181481799931627778E02,6.40882087058881681127781980129795658794E02,,,3.87977260689244090695308741305607363247E01,467.5955751168,,1.34488785873157272058251105999234922469E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469320441489998","247535438010661","306266380489998",39,762,8.2,1,"SMALL",2,1,8.097398,7.524855,,,411.059474,364.510779,,7.40520735729129169544955003512099290751E01,3.77677548287448005083805088382802641154E02,,,2.3233509577447887749792602956733609653E01,266.766380280192,,8.76776584298081173340124854260690315013E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469320443489998","247535440010661","306266380489998",39,544,6.7,1,"SMALL",2,1,4.114287,3.989611,,,228.504707,202.628656,,4.59081318858223019388669995734092693507E01,2.3174720397022875199327580733073162116E02,,,1.67345716391703157141835270967480527543E01,155.78467953984,,5.92279527912184362790922802339835684061E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469320448489998","247535445010661","306266380489998",39,500,1.97,1,"SAPLING",3,2,,,,,13.478969,,,1.83576913309697650158565810712314040926E00,7.99833568186905555068462808671019197193E00,,7.99833568186905555068462808671019197193E00,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"469320449489998","247535446010661","306266380489998",39,544,5.1,1,"SMALL",2,1,1.646323,1.596434,,,119.345689,105.830891,,2.03414730211636953633921451324203403185E01,1.00868827609761225528049108537978771278E02,,,8.33434201939952512749857065216816752256E00,62.33690089536,,3.01975846950017004005505378858106037554E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469320451489998","247535448010661","306266380489998",39,762,5.1,1,"SMALL",2,1,1.563951,1.484963,,,129.927737,115.214619,,1.68130282865501512396128346923089796689E01,8.33720571794188918910831090818073039272E01,,,6.48037330551584472693755783785178772956E00,51.523902765504,,2.53677811083990471641455512439555161976E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469320538489998","247577124010661","306266383489998",39,407,6,1,"SMALL",2,1,2.791139,2.734752,,,204.40216,181.2555,,4.02618516582243229462032467443958141515E01,2.01907389281058480441198236946701247914E02,,,1.37233736935163349710378457543064547205E01,131.53097398272,,5.66530416048221454701603911923947931942E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469321530489998","31283721020004","306266429489998",39,602,9,1,"SMALL",2,1,9.22063,8.475528,,,461.302236,409.064012,,8.72601740878285568648089445503382786994E01,4.46847155560108482270978326810692011649E02,,,2.58931371741889242824335792624428042329E01,321.918011064,,9.90360073219195579885447475482492074157E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469321540489998","31283732020004","306266429489998",39,972,5,1,"SMALL",2,1,1.418389,1.361081,,,113.850486,100.957968,,1.51931552550271481455714082475914533609E01,7.52258632049048809465634314723789973309E01,,,5.48667426643311757063320026689119680709E00,46.16549822976,,2.35736907087117633759302312054878005238E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469321542489998","31283733020004","306266429489998",39,544,6.2,1,"SMALL",2,1,3.521073,3.414374,,,189.983493,168.469614,,4.03348833894042402729705391906884272097E01,2.02687155751969171777501006593081431631E02,,,1.52059027490663030907439697837758542289E01,133.32303481536,,5.41582181875428686867570368093055774024E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469321543489998","31283734020004","306266429489998",39,544,5.6,1,"SMALL",2,1,2.268703,2.199955,,,149.105434,132.220618,,2.69854442887365180661567542940426403083E01,1.34715566695856321345143566469257317699E02,,,1.0627285859832286245674171913160284222E01,85.90289637696,,3.81853844590640350994693945560970334774E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469321546489998","31283737020004","306266429489998",39,742,9.1,1,"SMALL",2,1,10.73612,10.085446,,,393.526156,348.962948,,8.21505804946647723211419498299969253517E01,4.20873218898571065547917249742327367727E02,,,1.67918293485827162630108053694259472494E01,303.8820115968,,1.00199377953188349284906444372901420478E02,"",2019-06-13,"126144","",2019-06-13,"126144"
"469323038489998","248065820010661","306266486489998",39,762,4.68,1,"SAPLING",3,2,,,,,110.014099,,,1.3508426732921322672894689052168422344E01,6.65320003680354737464830339937746905571E01,,6.65320003680354737464830339937746905571E01,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"469323960489998","247577797010661","306266521489998",39,318,5.6,1,"SMALL",2,1,2.270474,2.201672,,,227.552903,201.784635,,2.8672830959453046006716656061888004152E01,1.43139265381280283269623929278834048479E02,,,8.6092146624331415403431635754769045129E00,91.274362593024,,4.32556881258231417292807657033571439662E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469325681489998","247580375010661","306266558489998",39,318,7,1,"SMALL",2,1,4.886332,4.59019,,,383.897209,340.42439,,5.70831260979002766688872883774028435321E01,2.88855818178458127771856357751616879616E02,,,1.57363965031470706980556387038581805608E01,196.433360927232,,7.66860607480790570738007190477586990552E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469325710489998","247543278010661","306266560489998",39,531,2.52,1,"SAPLING",2,2,,,,,24.497518,,,3.57851975528220819803857354125164779231E00,1.63678660408196695055298735809398077334E01,,1.63678660408196695055298735809398077334E01,,,,,"",2019-06-13,"126144","",2019-06-13,"126144"
"469325712489998","247543280010661","306266560489998",39,531,5.8,1,"SMALL",2,1,2.079512,1.995492,,,241.765651,214.38792,,2.41403878943464252046969849092627851954E01,1.20796025533877361800573240324339106473E02,,,7.35539112295581910292823544722745010865E00,77.88288158976,,3.55577528211615426976450048771116563641E01,"",2019-06-13,"126144","",2019-06-13,"126144"
"469326538489998","247583002010661","306266590489998",39,972,5.1,1,"SMALL",2,1,1.399058,1.342531,,,119.345689,105.830891,,1.48591881977604054135967128334511729773E01,7.36833999770557371375649649556279908397E01,,,5.32163697154397283972098486295309653881E00,45.53631593472,,2.28254470707917642978439800926748943009E01,"",2019-06-13,"126144","",2019-06-13,"126144"
