"CN","STATECD","INVYR","UNITCD","COUNTYCD","PLOT","LAT","LON","CONGCD","ECOSUBCD","HUC","EMAP_HEX","FIPSCOUNTY","ROADLESSCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","ALP_ADFORCD","FVS_VARIANT","FVS_LOC_CD","FVS_REGION","FVS_FOREST","FVS_DISTRICT"
"19168505010661",39,1991,6,149,53,40.44449,-84.13883,3904," 222Ha",5080001,5852,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168507010661",39,1991,6,149,54,40.41672,-84.24995,3904," 222Ha",5080001,5852,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168509010661",39,1991,6,149,55,40.22227,-84.27772,3904," 222Ha",5080001,5853,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168511010661",39,1991,6,149,56,40.25005,-84.22217,3904," 222Ha",5080001,5853,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168513010661",39,1991,6,149,57,40.27783,-84.19439,3904," 222Ha",5080001,5853,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168515010661",39,1991,6,149,58,40.33338,-84.27773,3904," 222Ha",5080001,5853,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168517010661",39,1991,6,149,59,40.36116,-84.19439,3904," 222Ha",5080001,5853,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168519010661",39,1991,6,149,60,40.36116,-84.19439,3904," 222Ha",5080001,5853,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168521010661",39,1991,6,149,61,40.38894,-84.19439,3904," 222Ha",5080001,5852,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168523010661",39,1991,6,149,62,40.41672,-84.16661,3904," 222Ha",5080001,5852,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168525010661",39,1991,6,149,63,40.47227,-84.11106,3904," 222Ha",5080001,5852,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168527010661",39,1991,6,149,64,40.44449,-84.13883,3904," 222Ha",5080001,5852,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168529010661",39,1991,6,149,65,40.25005,-84.16661,3904," 222Hb",5080001,5853,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168531010661",39,1991,6,149,66,40.33338,-84.02772,3904," 222Hb",5080001,5708,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168533010661",39,1991,6,149,67,40.41672,-84.02772,3904," 222Ha",5080001,5708,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168535010661",39,1991,6,149,9001,40.333611,-84.218308,3904," 222Ha",5080001,5853,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19168537010661",39,1991,6,149,9600,40.333611,-84.218308,3904," 222Ha",5080001,5853,39149,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172485010661",39,1991,6,159,5,40.25006,-83.5277,3904," 222Ha",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172504010661",39,1991,6,159,11,40.47228,-83.49993,3904," 222Ha",5060001,5563,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172541010661",39,1991,6,159,13,40.13895,-83.16658,3912," 222Ha",5060001,5280,39049,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172543010661",39,1991,6,159,14,40.30561,-83.49993,3904," 222Ha",5060001,5564,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172545010661",39,1991,6,159,15,40.47228,-83.47215,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172547010661",39,1991,6,159,16,40.30561,-83.47215,3904," 222Ha",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172549010661",39,1991,6,159,17,40.13895,-83.47215,3904," 222He",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172551010661",39,1991,6,159,18,40.25006,-83.41659,3904," 222Ha",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172553010661",39,1991,6,159,19,40.38895,-83.44437,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172555010661",39,1991,6,159,20,40.41672,-83.38881,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172557010661",39,1991,6,159,21,40.25006,-83.38881,3904," 222Ha",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172559010661",39,1991,6,159,22,40.11117,-83.36103,3904," 222He",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172561010661",39,1991,6,159,23,40.25006,-83.36103,3904," 222Ha",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172563010661",39,1991,6,159,24,40.41673,-83.36103,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172565010661",39,1991,6,159,25,40.4445,-83.30548,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172567010661",39,1991,6,159,26,40.27784,-83.33325,3904," 222Ha",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172569010661",39,1991,6,159,27,40.11117,-83.33325,3904," 222He",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172571010661",39,1991,6,159,28,40.25006,-83.30547,3904," 222Ha",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172573010661",39,1991,6,159,29,40.41673,-83.2777,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172575010661",39,1991,6,159,30,40.30562,-83.24992,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172577010661",39,1991,6,159,31,40.11117,-83.24992,3904," 222Hb",5060001,5281,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172579010661",39,1991,6,159,32,40.22228,-83.19436,3904," 222Ha",5060001,5280,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172581010661",39,1991,6,159,33,40.41672,-83.5277,3904," 222Ha",5060001,5564,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172583010661",39,1991,6,159,34,40.22228,-83.44437,3904," 222Ha",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172585010661",39,1991,6,159,35,40.13895,-83.36103,3904," 222He",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172587010661",39,1991,6,159,36,40.13895,-83.33325,3904," 222Ha",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172589010661",39,1991,6,159,42,40.4445,-83.47215,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172591010661",39,1991,6,159,43,40.4445,-83.5277,3904," 222Ha",5060001,5564,39091,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172593010661",39,1991,6,159,44,40.27784,-83.47215,3904," 222Ha",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172595010661",39,1991,6,159,45,40.13895,-83.49992,3904," 222He",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172597010661",39,1991,6,159,46,40.36117,-83.41659,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172599010661",39,1991,6,159,47,40.22228,-83.44437,3904," 222Ha",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172601010661",39,1991,6,159,48,40.4445,-83.36103,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172603010661",39,1991,6,159,49,40.27784,-83.33325,3904," 222Ha",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172605010661",39,1991,6,159,50,40.11117,-83.33325,3904," 222He",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172607010661",39,1991,6,159,51,40.30562,-83.24992,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172609010661",39,1991,6,159,52,40.22228,-83.22214,3904," 222Ha",5060001,5280,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172611010661",39,1991,6,159,53,40.38895,-83.49993,3904," 222Ha",5060001,5564,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172613010661",39,1991,6,159,54,40.36117,-83.38881,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172615010661",39,1991,6,159,55,40.47228,-83.30548,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172617010661",39,1991,6,159,56,40.13895,-83.30547,3904," 222Ha",5060001,5422,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172619010661",39,1991,6,159,57,40.11117,-83.22214,3904," 222Hb",5060001,5281,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172621010661",39,1991,6,159,9001,40.306895,-83.360645,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172623010661",39,1991,6,159,9600,40.306895,-83.360645,3904," 222Ha",5060001,5421,39159,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172625010661",39,1991,6,161,5,40.77783,-84.74996,3905," 222Ha",4100004,6291,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172676010661",39,1991,6,161,6,40.8056,-84.77774,3905," 222Ha",4100004,6291,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172722010661",39,1991,6,161,12,40.88894,-84.49995,3905," 222Ua",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172798010661",39,1991,6,161,14,40.72227,-84.72218,3905," 222Ha",4100004,6144,39107,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172846010661",39,1991,6,161,41,40.94449,-84.52773,3905," 222Ua",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172890010661",39,1991,6,161,42,40.72227,-84.58329,3905," 222Ha",4100007,6144,39107,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172892010661",39,1991,6,161,43,40.75005,-84.63885,3905," 222Ha",4100007,6144,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172894010661",39,1991,6,161,44,40.77783,-84.74996,3905," 222Ha",4100004,6291,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172896010661",39,1991,6,161,45,40.77783,-84.47218,3905," 222Ha",4100007,5997,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172898010661",39,1991,6,161,46,40.83338,-84.61107,3905," 222Ha",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172900010661",39,1991,6,161,47,40.80561,-84.33328,3904," 222Ha",4100007,5996,39003,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172902010661",39,1991,6,161,48,40.83338,-84.49995,3905," 222Ha",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172904010661",39,1991,6,161,49,40.88894,-84.66663,3905," 222Ha",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172906010661",39,1991,6,161,50,40.86116,-84.36106,3905," 222Ua",4100007,5996,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172908010661",39,1991,6,161,51,40.88894,-84.52773,3905," 222Ua",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172910010661",39,1991,6,161,52,40.94449,-84.63885,3905," 222Ua",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172912010661",39,1991,6,161,53,40.94449,-84.72218,3905," 222Ua",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172914010661",39,1991,6,161,54,40.94449,-84.52773,3905," 222Ua",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172916010661",39,1991,6,161,55,40.77783,-84.77774,3905," 222Ha",4100004,6291,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172918010661",39,1991,6,161,56,40.91672,-84.58329,3905," 222Ua",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172920010661",39,1991,6,161,9001,40.837574,-84.571707,3905," 222Ha",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19172922010661",39,1991,6,161,9600,40.837574,-84.571707,3905," 222Ha",4100007,6143,39161,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179169010661",39,1991,6,171,3,41.52783,-84.47217,3905," 222Ub",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179247010661",39,1991,6,171,4,41.50005,-84.61106,3905," 222Je",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179312010661",39,1991,6,171,12,41.63894,-84.74996,3905," 222Ji",4100003,6436,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179369010661",39,1991,6,171,16,41.58338,-84.77773,3905," 222Ji",4100003,6436,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179425010661",39,1991,6,171,19,41.55561,-84.74996,3905," 222Je",4100003,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179427010661",39,1991,6,171,20,41.52783,-84.38884,3905," 222Ua",4100006,6140,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179429010661",39,1991,6,171,21,41.52783,-84.58328,3905," 222Je",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179431010661",39,1991,6,171,22,41.52783,-84.74996,3905," 222Je",4100003,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179433010661",39,1991,6,171,23,41.52783,-84.52773,3905," 222Je",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179435010661",39,1991,6,171,24,41.61116,-84.44439,3905," 222Je",4100006,6140,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179437010661",39,1991,6,171,25,41.61116,-84.66662,3905," 222Je",4100003,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179439010661",39,1991,6,171,26,41.61116,-84.6944,3905," 222Je",4100003,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179441010661",39,1991,6,171,27,41.61116,-84.47217,3905," 222Je",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179443010661",39,1991,6,171,28,41.47227,-84.66662,3905," 222Je",4100003,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179445010661",39,1991,6,171,29,41.47227,-84.49995,3905," 222Ub",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179447010661",39,1991,6,171,30,41.47227,-84.38884,3905," 222Ub",4100006,6140,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179449010661",39,1991,6,171,31,41.47227,-84.58328,3905," 222Je",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179451010661",39,1991,6,171,32,41.44449,-84.77774,3905," 222Je",4100003,6437,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179453010661",39,1991,6,171,33,41.44449,-84.61106,3905," 222Je",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179455010661",39,1991,6,171,34,41.41672,-84.44439,3905," 222Ub",4100006,6141,39039,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179457010661",39,1991,6,171,35,41.55561,-84.72218,3905," 222Je",4100003,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179459010661",39,1991,6,171,36,41.58338,-84.52773,3905," 222Je",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179461010661",39,1991,6,171,37,41.66672,-84.44439,3905," 222Je",4100006,6287,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179463010661",39,1991,6,171,38,41.66672,-84.63884,3905," 222Je",4100003,6287,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179465010661",39,1991,6,171,39,41.66672,-84.72218,3905," 222Ji",4100003,6436,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179467010661",39,1991,6,171,40,41.55561,-84.41662,3905," 222Ub",4100006,6140,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179469010661",39,1991,6,171,41,41.58338,-84.72218,3905," 222Je",4100003,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179471010661",39,1991,6,171,43,41.66672,-84.66662,3905," 222Je",4100003,6436,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179519010661",39,1991,6,171,44,41.50005,-84.61106,3905," 222Je",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179572010661",39,1991,6,171,45,41.66672,-84.74996,3905," 222Ji",4100003,6436,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179625010661",39,1991,6,171,46,41.47227,-84.55551,3905," 222Ua",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179671010661",39,1991,6,171,47,41.58338,-84.77773,3905," 222Ji",4100003,6436,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179738010661",39,1991,6,171,48,41.50005,-84.66662,3905," 222Je",4100003,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179740010661",39,1991,6,171,50,41.44449,-84.41662,3905," 222Ub",4100006,6141,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179742010661",39,1991,6,171,51,41.44449,-84.47217,3905," 222Ub",4100006,6141,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179744010661",39,1991,6,171,52,41.50005,-84.63884,3905," 222Je",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179746010661",39,1991,6,171,53,41.50005,-84.77774,3905," 222Je",4100003,6437,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179748010661",39,1991,6,171,54,41.52783,-84.72218,3905," 222Je",4100003,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179750010661",39,1991,6,171,55,41.58338,-84.77773,3905," 222Ji",4100003,6436,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179752010661",39,1991,6,171,56,41.61116,-84.74996,3905," 222Ji",4100003,6436,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179754010661",39,1991,6,171,57,41.58338,-84.47217,3905," 222Je",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179756010661",39,1991,6,171,58,41.63894,-84.49995,3905," 222Je",4100006,6287,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179758010661",39,1991,6,171,59,41.66672,-84.44439,3905," 222Je",4100006,6287,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179760010661",39,1991,6,171,60,41.58338,-84.63884,3905," 222Je",4100003,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179762010661",39,1991,6,171,61,41.61116,-84.52773,3905," 222Je",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179812010661",39,1991,6,171,9001,41.565946,-84.574079,3905," 222Je",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179814010661",39,1991,6,171,9600,41.565946,-84.574079,3905," 222Je",4100006,6288,39171,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179816010661",39,1991,6,173,5,41.22227,-83.58326,3905," 222Ua",4100010,5704,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179818010661",39,1991,6,173,17,41.16672,-83.55549,3905," 222Ua",4100010,5704,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179820010661",39,1991,6,173,18,41.16672,-83.72216,3905," 222Ua",4100010,5849,39063,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179822010661",39,1991,6,173,19,41.1945,-83.83327,3905," 222Ua",4100009,5849,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179824010661",39,1991,6,173,20,41.1945,-83.63882,3905," 222Ua",4100010,5704,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179826010661",39,1991,6,173,21,41.1945,-83.44437,3905," 222Ua",4100010,5704,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179828010661",39,1991,6,173,22,41.22227,-83.61104,3905," 222Ua",4100010,5704,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179830010661",39,1991,6,173,23,41.22227,-83.77771,3905," 222Ua",4100010,5849,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179832010661",39,1991,6,173,24,41.25005,-83.83327,3905," 222Ua",4100009,5849,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179834010661",39,1991,6,173,25,41.25005,-83.6666,3905," 222Ua",4100010,5704,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179836010661",39,1991,6,173,26,41.25005,-83.47215,3905," 222Ua",4100010,5704,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179838010661",39,1991,6,173,27,41.27783,-83.55549,3905," 222Ua",4100010,5704,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
"19179840010661",39,1991,6,173,28,41.30561,-83.74994,3905," 222Ua",4100010,5848,39173,"","",2019-07-18,126144,"",2019-07-18,126144,,"NE",914,9,14,
