"CN","PLT_CN","CND_CN","SCD_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","CONDID","SPCD","SPGRPCD","SEEDLING_SOURCE_CD","LENGTH_CLASS_CD","SEEDLINGCOUNT","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","TPA_UNADJ"
"233250855020004","247063758010661","211871324020004","211886390020004",2012,39,6,83,604,3,1,972,41,"1",3,21,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,1574.270931
"233250856020004","247063758010661","211871324020004","211886390020004",2012,39,6,83,604,3,1,972,41,"1",4,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233250873020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,313,41,"1",3,4,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,299.86113
"233250891020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,356,43,"1",3,4,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,299.86113
"233250907020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,391,43,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233250908020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,391,43,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233250909020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,391,43,"1",3,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233250927020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,402,29,"1",3,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233250944020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,403,29,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233250945020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,403,29,"1",3,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233250962020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,491,42,"1",2,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233250963020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,491,42,"1",3,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233250979020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,541,36,"1",1,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233250980020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,541,36,"1",2,3,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,224.895847
"233250981020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,541,36,"1",3,4,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,299.86113
"233250997020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,762,41,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233250998020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,762,41,"1",2,5,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,374.826412
"233250999020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,762,41,"1",3,3,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,224.895847
"233251017020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,833,26,"1",3,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233251033020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,972,41,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233251034020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,972,41,"1",2,3,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,224.895847
"233251035020004","247063758010661","211871324020004","211886391020004",2012,39,6,83,604,4,1,972,41,"1",3,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"469337814489998","306266474489998","469322713489998","469337750489998",2016,39,4,85,4436,3,2,316,32,"1",3,3,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,224.895847
"469337815489998","306266474489998","469322713489998","469337750489998",2016,39,4,85,4436,3,2,544,36,"1",3,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
"469337816489998","306266474489998","469322713489998","469337750489998",2016,39,4,85,4436,3,2,544,36,"1",4,7,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,524.756977
"469337817489998","306266474489998","469322713489998","469337750489998",2016,39,4,85,4436,3,2,544,36,"1",5,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
"469337818489998","306266474489998","469322713489998","469337750489998",2016,39,4,85,4436,3,2,544,36,"1",6,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469337819489998","306266474489998","469322713489998","469337750489998",2016,39,4,85,4436,3,2,830,28,"1",2,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"233257333020004","247063849010661","211874092020004","211886583020004",2012,39,1,87,319,1,1,316,32,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257351020004","247063849010661","211874092020004","211886583020004",2012,39,1,87,319,1,1,403,29,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257353020004","247063849010661","211874092020004","211886583020004",2012,39,1,87,319,1,1,403,29,"1",3,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257369020004","247063849010661","211874092020004","211886583020004",2012,39,1,87,319,1,1,407,29,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257370020004","247063849010661","211874092020004","211886583020004",2012,39,1,87,319,1,1,407,29,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257388020004","247063849010661","211874092020004","211886583020004",2012,39,1,87,319,1,1,491,42,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257389020004","247063849010661","211874092020004","211886583020004",2012,39,1,87,319,1,1,491,42,"1",3,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257405020004","247063849010661","211874092020004","211886583020004",2012,39,1,87,319,1,1,541,36,"1",1,13,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,974.548672
"233257406020004","247063849010661","211874092020004","211886583020004",2012,39,1,87,319,1,1,541,36,"1",2,3,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,224.895847
"233257409020004","247063849010661","211874092020004","211886583020004",2012,39,1,87,319,1,1,541,36,"1",5,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257423020004","247063849010661","211874092020004","211886583020004",2012,39,1,87,319,1,1,701,43,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257441020004","247063849010661","211874092020004","211886583020004",2012,39,1,87,319,1,1,762,41,"1",1,3,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,224.895847
"233257459020004","247063849010661","211874092020004","211886583020004",2012,39,1,87,319,1,1,833,26,"1",1,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257460020004","247063849010661","211874092020004","211886583020004",2012,39,1,87,319,1,1,833,26,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257477020004","247063849010661","211874092020004","211886583020004",2012,39,1,87,319,1,1,931,41,"1",1,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257496020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,314,31,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257514020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,318,31,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257532020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,403,29,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257533020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,403,29,"1",3,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257550020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,407,29,"1",2,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257551020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,407,29,"1",3,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257568020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,491,42,"1",2,4,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,299.86113
"233257567020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,491,42,"1",1,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257571020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,491,42,"1",5,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257585020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,541,36,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257586020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,541,36,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257587020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,541,36,"1",3,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257603020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,544,36,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257605020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,544,36,"1",3,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257606020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,544,36,"1",4,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257622020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,762,41,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257640020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,802,25,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257641020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,802,25,"1",3,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257657020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,972,41,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257658020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,972,41,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257675020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,975,41,"1",1,19,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,1424.340367
"233257676020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,975,41,"1",2,10,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,749.652825
"233257677020004","247063849010661","211874092020004","211886584020004",2012,39,1,87,319,2,1,975,41,"1",3,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257693020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,313,41,"1",1,3,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,224.895847
"233257694020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,313,41,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257697020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,313,41,"1",5,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257711020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,316,32,"1",1,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257712020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,316,32,"1",2,5,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,374.826412
"233257730020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,318,31,"1",2,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257764020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,409,29,"3",6,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257765020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,500,43,"1",1,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257766020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,500,43,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257783020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,541,36,"1",1,6,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,449.791695
"233257784020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,541,36,"1",2,8,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,599.72226
"233257785020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,541,36,"1",3,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257786020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,541,36,"1",4,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257803020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,802,25,"1",3,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257819020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,832,27,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257820020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,832,27,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257837020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,837,28,"1",1,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257857020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,972,41,"1",3,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257873020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,975,41,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257875020004","247063849010661","211874092020004","211886585020004",2012,39,1,87,319,3,1,975,41,"1",3,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257892020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,313,41,"1",2,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233257909020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,316,32,"1",1,5,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,374.826412
"233257927020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,318,31,"1",1,3,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,224.895847
"233257928020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,318,31,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257945020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,409,29,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257963020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,471,43,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233257981020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,491,42,"1",1,3,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,224.895847
"233257982020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,491,42,"1",2,3,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,224.895847
"233257999020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,500,43,"1",1,2,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,149.930565
"233258017020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,541,36,"1",1,24,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,1799.166779
"233258018020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,541,36,"1",2,24,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,1799.166779
"233258019020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,541,36,"1",3,5,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,374.826412
"233258021020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,541,36,"1",5,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233258035020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,693,35,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233258054020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,837,28,"1",2,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233258071020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,931,41,"1",1,1,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,74.965282
"233258089020004","247063849010661","211874092020004","211886586020004",2012,39,1,87,319,4,1,975,41,"1",1,3,"",2014-01-29,"20004","",2019-06-13,"126144",7,1,224.895847
"271098221489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,313,41,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098222489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,313,41,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098239489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,316,32,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098240489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,316,32,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098256489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,318,31,"1",1,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271098257489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,318,31,"1",2,4,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,299.86113
"271098258489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,318,31,"1",3,7,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,524.756977
"271098276489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,471,43,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098292489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,491,42,"1",1,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098293489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,491,42,"1",2,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098294489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,491,42,"1",3,4,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,299.86113
"271098310489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,500,43,"1",1,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098314489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,500,43,"1",5,3,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,224.895847
"271098315489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,500,43,"1",6,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098328489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,802,25,"1",1,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098348489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,972,41,"1",3,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098364489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,975,41,"1",1,1,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,74.965282
"271098365489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,975,41,"1",2,5,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,374.826412
"271098366489998","16232929020004","271071736489998","271098183489998",2013,39,1,87,1103,3,2,975,41,"1",3,4,"",2014-07-22,"489998","",2019-06-13,"126144",7,2,299.86113
"530835050126144","375549844489998","530818544126144","530834946126144",2017,39,1,87,1355,3,2,407,29,"3",3,1,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,74.965282
"530835051126144","375549844489998","530818544126144","530834946126144",2017,39,1,87,1355,3,2,931,41,"1",2,1,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,74.965282
"530835052126144","375549844489998","530818544126144","530834947126144",2017,39,1,87,1355,4,2,132,3,"1",2,1,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,74.965282
"530835053126144","375549844489998","530818544126144","530834947126144",2017,39,1,87,1355,4,2,132,3,"1",3,4,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,299.86113
"530835054126144","375549844489998","530818544126144","530834947126144",2017,39,1,87,1355,4,2,316,32,"1",2,3,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,224.895847
"530835055126144","375549844489998","530818544126144","530834947126144",2017,39,1,87,1355,4,2,316,32,"1",3,2,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,149.930565
"530835056126144","375549844489998","530818544126144","530834947126144",2017,39,1,87,1355,4,2,316,32,"1",4,1,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,74.965282
"530835057126144","375549844489998","530818544126144","530834947126144",2017,39,1,87,1355,4,2,541,36,"1",2,1,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,74.965282
"530835058126144","375549844489998","530818544126144","530834947126144",2017,39,1,87,1355,4,2,621,39,"1",2,3,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,224.895847
"530835059126144","375549844489998","530818544126144","530834947126144",2017,39,1,87,1355,4,2,621,39,"1",3,1,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,74.965282
"530835060126144","375549844489998","530818544126144","530834947126144",2017,39,1,87,1355,4,2,621,39,"1",5,1,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,74.965282
"530835061126144","375549844489998","530818544126144","530834947126144",2017,39,1,87,1355,4,2,693,35,"1",3,1,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,74.965282
"530835062126144","375549844489998","530818544126144","530834947126144",2017,39,1,87,1355,4,2,743,37,"1",2,1,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,74.965282
"530835063126144","375549844489998","530818544126144","530834947126144",2017,39,1,87,1355,4,2,743,37,"1",3,2,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,149.930565
"530835064126144","375549844489998","530818544126144","530834947126144",2017,39,1,87,1355,4,2,762,41,"1",2,2,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,149.930565
"530835065126144","375549844489998","530818544126144","530834947126144",2017,39,1,87,1355,4,2,762,41,"1",3,1,"",2018-04-17,"126144","",2019-06-13,"126144",7,6,74.965282
"469337173489998","306266071489998","469316220489998","469337140489998",2016,39,1,87,1803,3,2,316,32,"1",1,12,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,899.583389
"469337174489998","306266071489998","469316220489998","469337140489998",2016,39,1,87,1803,3,2,316,32,"1",3,3,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,224.895847
"469337175489998","306266071489998","469316220489998","469337140489998",2016,39,1,87,1803,3,2,391,43,"1",3,3,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,224.895847
"469337176489998","306266071489998","469316220489998","469337140489998",2016,39,1,87,1803,3,2,391,43,"1",4,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469337177489998","306266071489998","469316220489998","469337140489998",2016,39,1,87,1803,3,2,403,29,"1",2,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469337178489998","306266071489998","469316220489998","469337140489998",2016,39,1,87,1803,3,2,471,43,"1",1,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469337179489998","306266071489998","469316220489998","469337140489998",2016,39,1,87,1803,3,2,621,39,"1",4,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469337180489998","306266071489998","469316220489998","469337140489998",2016,39,1,87,1803,3,2,621,39,"1",5,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469337181489998","306266071489998","469316220489998","469337140489998",2016,39,1,87,1803,3,2,621,39,"1",6,2,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,149.930565
"469337182489998","306266071489998","469316220489998","469337140489998",2016,39,1,87,1803,3,2,802,25,"1",2,1,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,74.965282
"469337183489998","306266071489998","469316220489998","469337140489998",2016,39,1,87,1803,3,2,802,25,"1",3,6,"",2017-05-11,"489998","",2019-06-13,"126144",7,5,449.791695
"334973222489998","171867923020004","334955866489998","334973090489998",2014,39,1,87,2049,1,1,316,32,"1",1,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973240489998","171867923020004","334955866489998","334973090489998",2014,39,1,87,2049,1,1,318,31,"1",1,13,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,974.548672
"334973241489998","171867923020004","334955866489998","334973090489998",2014,39,1,87,2049,1,1,318,31,"1",2,3,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,224.895847
"334973261489998","171867923020004","334955866489998","334973090489998",2014,39,1,87,2049,1,1,332,43,"1",4,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973276489998","171867923020004","334955866489998","334973090489998",2014,39,1,87,2049,1,1,391,43,"1",1,2,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,149.930565
"334973294489998","171867923020004","334955866489998","334973090489998",2014,39,1,87,2049,1,1,544,36,"1",1,2,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,149.930565
"334973312489998","171867923020004","334955866489998","334973090489998",2014,39,1,87,2049,1,1,972,41,"1",1,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973330489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,316,32,"1",1,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973331489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,316,32,"1",2,4,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,299.86113
"334973332489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,316,32,"1",3,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973349489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,356,43,"1",2,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
"334973350489998","171867923020004","334955867489998","334973091489998",2014,39,1,87,2049,2,2,356,43,"1",3,1,"",2015-06-01,"489998","",2019-06-13,"126144",7,3,74.965282
